instant,season,year,month,hour,holiday,weekday,working_day,weather_sit,temp, feeling_temp,hum,wind_speed,casual,registered,datetime,cnt
13663,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,2012-07-28 11:00:00,457
13664,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,2012-07-28 12:00:00,487
13665,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,2012-07-28 13:00:00,498
13666,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,2012-07-28 14:00:00,494
13667,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,2012-07-28 15:00:00,497
13668,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,2012-07-28 16:00:00,487
13669,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,2012-07-28 17:00:00,479
13670,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,2012-07-28 18:00:00,481
13671,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,2012-07-28 19:00:00,338
13672,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,2012-07-28 20:00:00,233
13673,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,2012-07-28 21:00:00,300
13674,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,2012-07-28 22:00:00,276
13675,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,2012-07-28 23:00:00,208
13676,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,2012-07-29 00:00:00,188
13677,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,2012-07-29 01:00:00,158
13678,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,2012-07-29 02:00:00,112
13679,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,2012-07-29 03:00:00,55
13680,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,2012-07-29 04:00:00,13
13681,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,2012-07-29 05:00:00,17
13682,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,2012-07-29 06:00:00,18
13683,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,2012-07-29 07:00:00,40
13684,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,2012-07-29 08:00:00,127
13685,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,2012-07-29 09:00:00,226
13686,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,2012-07-29 10:00:00,381
13687,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,2012-07-29 11:00:00,509
13688,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,2012-07-29 12:00:00,511
13689,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,2012-07-29 13:00:00,483
13690,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,2012-07-29 14:00:00,522
13691,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,2012-07-29 15:00:00,501
13692,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,2012-07-29 16:00:00,521
13693,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,2012-07-29 17:00:00,531
13694,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,2012-07-29 18:00:00,419
13695,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,2012-07-29 19:00:00,443
13696,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,75,228,2012-07-29 20:00:00,303
13697,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,2012-07-29 21:00:00,271
13698,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,2012-07-29 22:00:00,148
13699,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,18,82,2012-07-29 23:00:00,100
13700,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,2012-07-30 00:00:00,58
13701,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,4,15,2012-07-30 01:00:00,19
13702,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,2,6,2012-07-30 02:00:00,8
13703,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,0,3,2012-07-30 03:00:00,3
13704,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,2012-07-30 04:00:00,5
13705,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,2012-07-30 05:00:00,47
13706,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,2012-07-30 06:00:00,161
13707,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,2012-07-30 07:00:00,469
13708,3,1,7,8,0,1,1,2,0.72,0.697,0.74,0.1045,31,720,2012-07-30 08:00:00,751
13709,3,1,7,9,0,1,1,2,0.74,0.697,0.7,0.0,34,259,2012-07-30 09:00:00,293
13710,3,1,7,10,0,1,1,2,0.74,0.697,0.66,0.2239,54,135,2012-07-30 10:00:00,189
13711,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,69,146,2012-07-30 11:00:00,215
13712,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,77,201,2012-07-30 12:00:00,278
13713,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,2012-07-30 13:00:00,226
13714,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,2012-07-30 14:00:00,254
13715,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,2012-07-30 15:00:00,236
13716,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,2012-07-30 16:00:00,425
13717,3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,62,765,2012-07-30 17:00:00,827
13718,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,77,735,2012-07-30 18:00:00,812
13719,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584,2012-07-30 19:00:00,665
13720,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,2012-07-30 20:00:00,462
13721,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,2012-07-30 21:00:00,322
13722,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,47,183,2012-07-30 22:00:00,230
13723,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,2012-07-30 23:00:00,150
13724,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,2012-07-31 00:00:00,38
13725,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,2012-07-31 01:00:00,21
13726,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,2012-07-31 02:00:00,8
13727,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,2012-07-31 03:00:00,6
13728,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,2012-07-31 04:00:00,6
13729,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,2012-07-31 05:00:00,45
13730,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,2012-07-31 06:00:00,194
13731,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,2012-07-31 07:00:00,513
13732,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,2012-07-31 08:00:00,760
13733,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,2012-07-31 09:00:00,333
13734,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,73,154,2012-07-31 10:00:00,227
13735,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,54,170,2012-07-31 11:00:00,224
13736,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,50,198,2012-07-31 12:00:00,248
13737,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,2012-07-31 13:00:00,288
13738,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,2012-07-31 14:00:00,260
13739,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,2012-07-31 15:00:00,144
13740,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,2012-07-31 16:00:00,402
13741,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,2012-07-31 17:00:00,820
13742,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,2012-07-31 18:00:00,857
13743,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,90,524,2012-07-31 19:00:00,614
13744,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,2012-07-31 20:00:00,452
13745,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,2012-07-31 21:00:00,352
13746,3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,2012-07-31 22:00:00,257
13747,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,20,127,2012-07-31 23:00:00,147
13748,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,3,44,2012-08-01 00:00:00,47
13749,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,5,28,2012-08-01 01:00:00,33
13750,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,0,13,2012-08-01 02:00:00,13
13751,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,0,7,2012-08-01 03:00:00,7
13752,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,1,3,2012-08-01 04:00:00,4
13753,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,3,46,2012-08-01 05:00:00,49
13754,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,6,179,2012-08-01 06:00:00,185
13755,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,19,468,2012-08-01 07:00:00,487
13756,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,32,649,2012-08-01 08:00:00,681
13757,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,34,316,2012-08-01 09:00:00,350
13758,3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,61,175,2012-08-01 10:00:00,236
13759,3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,54,180,2012-08-01 11:00:00,234
13760,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,75,209,2012-08-01 12:00:00,284
13761,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,59,221,2012-08-01 13:00:00,280
13762,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,88,175,2012-08-01 14:00:00,263
13763,3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,89,206,2012-08-01 15:00:00,295
13764,3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,93,386,2012-08-01 16:00:00,479
13765,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,103,734,2012-08-01 17:00:00,837
13766,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,105,786,2012-08-01 18:00:00,891
13767,3,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,88,564,2012-08-01 19:00:00,652
13768,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,65,448,2012-08-01 20:00:00,513
13769,3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,36,284,2012-08-01 21:00:00,320
13770,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,2012-08-01 22:00:00,288
13771,3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0.0,18,134,2012-08-01 23:00:00,152
13772,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0.0,8,55,2012-08-02 00:00:00,63
13773,3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,6,36,2012-08-02 01:00:00,42
13774,3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,3,8,2012-08-02 02:00:00,11
13775,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0.0,0,6,2012-08-02 03:00:00,6
13776,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0.0,0,9,2012-08-02 04:00:00,9
13777,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,4,37,2012-08-02 05:00:00,41
13778,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.0,6,177,2012-08-02 06:00:00,183
13779,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0.0,21,452,2012-08-02 07:00:00,473
13780,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,21,718,2012-08-02 08:00:00,739
13781,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,31,312,2012-08-02 09:00:00,343
13782,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.0,51,130,2012-08-02 10:00:00,181
13783,3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,59,167,2012-08-02 11:00:00,226
13784,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,56,230,2012-08-02 12:00:00,286
13785,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,2012-08-02 13:00:00,310
13786,3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,54,171,2012-08-02 14:00:00,225
13787,3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,68,202,2012-08-02 15:00:00,270
13788,3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,71,335,2012-08-02 16:00:00,406
13789,3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,90,775,2012-08-02 17:00:00,865
13790,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,2012-08-02 18:00:00,767
13791,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,98,509,2012-08-02 19:00:00,607
13792,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0.0,51,376,2012-08-02 20:00:00,427
13793,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,41,301,2012-08-02 21:00:00,342
13794,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,35,227,2012-08-02 22:00:00,262
13795,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,25,152,2012-08-02 23:00:00,177
13796,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,15,56,2012-08-03 00:00:00,71
13797,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,11,32,2012-08-03 01:00:00,43
13798,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,0,14,2012-08-03 02:00:00,14
13799,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,1,5,2012-08-03 03:00:00,6
13800,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,1,11,2012-08-03 04:00:00,12
13801,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,2,35,2012-08-03 05:00:00,37
13802,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,5,158,2012-08-03 06:00:00,163
13803,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,2012-08-03 07:00:00,421
13804,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,32,636,2012-08-03 08:00:00,668
13805,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,69,327,2012-08-03 09:00:00,396
13806,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,82,167,2012-08-03 10:00:00,249
13807,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,77,186,2012-08-03 11:00:00,263
13808,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,95,243,2012-08-03 12:00:00,338
13809,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,98,247,2012-08-03 13:00:00,345
13810,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,102,229,2012-08-03 14:00:00,331
13811,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,112,268,2012-08-03 15:00:00,380
13812,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,112,380,2012-08-03 16:00:00,492
13813,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,95,646,2012-08-03 17:00:00,741
13814,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,98,573,2012-08-03 18:00:00,671
13815,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,81,388,2012-08-03 19:00:00,469
13816,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,89,300,2012-08-03 20:00:00,389
13817,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,54,224,2012-08-03 21:00:00,278
13818,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,46,156,2012-08-03 22:00:00,202
13819,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,26,170,2012-08-03 23:00:00,196
13820,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,24,137,2012-08-04 00:00:00,161
13821,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194,23,99,2012-08-04 01:00:00,122
13822,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,20,64,2012-08-04 02:00:00,84
13823,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,11,19,2012-08-04 03:00:00,30
13824,3,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194,2,11,2012-08-04 04:00:00,13
13825,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,1,16,2012-08-04 05:00:00,17
13826,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,12,37,2012-08-04 06:00:00,49
13827,3,1,8,7,0,6,0,1,0.72,0.697,0.77,0.1642,18,49,2012-08-04 07:00:00,67
13828,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,49,132,2012-08-04 08:00:00,181
13829,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,2012-08-04 09:00:00,278
13830,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194,108,288,2012-08-04 10:00:00,396
13831,3,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,155,315,2012-08-04 11:00:00,470
13832,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,222,325,2012-08-04 12:00:00,547
13833,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,195,332,2012-08-04 13:00:00,527
13834,3,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881,183,289,2012-08-04 14:00:00,472
13835,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,2012-08-04 15:00:00,489
13836,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,2012-08-04 16:00:00,450
13837,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,2012-08-04 17:00:00,492
13838,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,2012-08-04 18:00:00,490
13839,3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,133,264,2012-08-04 19:00:00,397
13840,3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,117,195,2012-08-04 20:00:00,312
13841,3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,96,193,2012-08-04 21:00:00,289
13842,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,104,165,2012-08-04 22:00:00,269
13843,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,2012-08-04 23:00:00,222
13844,3,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836,32,121,2012-08-05 00:00:00,153
13845,3,1,8,1,0,0,0,1,0.74,0.697,0.7,0.2537,8,79,2012-08-05 01:00:00,87
13846,3,1,8,2,0,0,0,1,0.74,0.697,0.7,0.2985,5,68,2012-08-05 02:00:00,73
13847,3,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537,9,32,2012-08-05 03:00:00,41
13848,3,1,8,4,0,0,0,1,0.72,0.697,0.74,0.2537,3,11,2012-08-05 04:00:00,14
13849,3,1,8,5,0,0,0,1,0.72,0.697,0.74,0.2537,1,18,2012-08-05 05:00:00,19
13850,3,1,8,6,0,0,0,1,0.72,0.697,0.79,0.2537,7,12,2012-08-05 06:00:00,19
13851,3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,18,50,2012-08-05 07:00:00,68
13852,3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,2012-08-05 08:00:00,108
13853,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,2012-08-05 09:00:00,229
13854,3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,111,253,2012-08-05 10:00:00,364
13855,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,2012-08-05 11:00:00,437
13856,3,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,161,330,2012-08-05 12:00:00,491
13857,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,2012-08-05 13:00:00,523
13858,3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,161,365,2012-08-05 14:00:00,526
13859,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,2012-08-05 15:00:00,450
13860,3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278,2012-08-05 16:00:00,421
13861,3,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,122,260,2012-08-05 17:00:00,382
13862,3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343,75,154,2012-08-05 18:00:00,229
13863,3,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,46,139,2012-08-05 19:00:00,185
13864,3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,53,140,2012-08-05 20:00:00,193
13865,3,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045,51,157,2012-08-05 21:00:00,208
13866,3,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896,57,100,2012-08-05 22:00:00,157
13867,3,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642,29,58,2012-08-05 23:00:00,87
13868,3,1,8,0,0,1,1,2,0.72,0.697,0.79,0.0,9,24,2012-08-06 00:00:00,33
13869,3,1,8,1,0,1,1,1,0.72,0.697,0.79,0.0896,1,10,2012-08-06 01:00:00,11
13870,3,1,8,2,0,1,1,2,0.72,0.697,0.79,0.1343,0,5,2012-08-06 02:00:00,5
13871,3,1,8,3,0,1,1,3,0.72,0.697,0.79,0.0896,0,5,2012-08-06 03:00:00,5
13872,3,1,8,4,0,1,1,2,0.72,0.697,0.74,0.1343,3,8,2012-08-06 04:00:00,11
13873,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.194,2,23,2012-08-06 05:00:00,25
13874,3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,4,137,2012-08-06 06:00:00,141
13875,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.194,14,393,2012-08-06 07:00:00,407
13876,3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0.0,27,578,2012-08-06 08:00:00,605
13877,3,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,28,248,2012-08-06 09:00:00,276
13878,3,1,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,54,159,2012-08-06 10:00:00,213
13879,3,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,108,152,2012-08-06 11:00:00,260
13880,3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,72,213,2012-08-06 12:00:00,285
13881,3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,85,204,2012-08-06 13:00:00,289
13882,3,1,8,14,0,1,1,1,0.82,0.7576,0.46,0.0,99,188,2012-08-06 14:00:00,287
13883,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,2012-08-06 15:00:00,274
13884,3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,2012-08-06 16:00:00,451
13885,3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0.0,112,746,2012-08-06 17:00:00,858
13886,3,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,100,743,2012-08-06 18:00:00,843
13887,3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.194,109,531,2012-08-06 19:00:00,640
13888,3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,2012-08-06 20:00:00,457
13889,3,1,8,21,0,1,1,1,0.74,0.697,0.7,0.194,72,245,2012-08-06 21:00:00,317
13890,3,1,8,22,0,1,1,1,0.74,0.697,0.7,0.0896,50,157,2012-08-06 22:00:00,207
13891,3,1,8,23,0,1,1,1,0.72,0.697,0.74,0.194,16,97,2012-08-06 23:00:00,113
13892,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.194,15,32,2012-08-07 00:00:00,47
13893,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,2,16,2012-08-07 01:00:00,18
13894,3,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,6,7,2012-08-07 02:00:00,13
13895,3,1,8,3,0,2,1,1,0.7,0.6667,0.84,0.0,0,6,2012-08-07 03:00:00,6
13896,3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,2,7,2012-08-07 04:00:00,9
13897,3,1,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045,3,33,2012-08-07 05:00:00,36
13898,3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,3,176,2012-08-07 06:00:00,179
13899,3,1,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343,21,481,2012-08-07 07:00:00,502
13900,3,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,41,664,2012-08-07 08:00:00,705
13901,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,44,283,2012-08-07 09:00:00,327
13902,3,1,8,10,0,2,1,2,0.74,0.697,0.7,0.1343,89,161,2012-08-07 10:00:00,250
13903,3,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,84,130,2012-08-07 11:00:00,214
13904,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197,2012-08-07 12:00:00,283
13905,3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.194,68,185,2012-08-07 13:00:00,253
13906,3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0.0,76,185,2012-08-07 14:00:00,261
13907,3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0.0,100,206,2012-08-07 15:00:00,306
13908,3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344,2012-08-07 16:00:00,445
13909,3,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,125,743,2012-08-07 17:00:00,868
13910,3,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,103,711,2012-08-07 18:00:00,814
13911,3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,104,506,2012-08-07 19:00:00,610
13912,3,1,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,74,374,2012-08-07 20:00:00,448
